pwm2:AT90PWM2:0x1e9381:efuse[1]:calibration[1]:lock[1]:flash[8192]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
pwm2b:AT90PWM2B:0x1e9383:efuse[1]:calibration[1]:lock[1]:flash[8192]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
pwm316:AT90PWM316:0x1e9483:flash[16384]:efuse[1]:calibration[1]:lock[1]:flash[8192]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
t25:ATtiny25:0x1e9108:efuse[1]:calibration[2]:lock[1]:flash[2048]:eeprom[128]:signature[3]:hfuse[1]:lfuse[1]
t45:ATtiny45:0x1e9206:efuse[1]:calibration[2]:lock[1]:flash[4096]:eeprom[256]:signature[3]:hfuse[1]:lfuse[1]
t85:ATtiny85:0x1e930b:efuse[1]:calibration[2]:lock[1]:flash[8192]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
m640:ATmega640:0x1e9608:flash[65536]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m1280:ATmega1280:0x1e9703:flash[131072]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m1281:ATmega1281:0x1e9704:flash[131072]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m2560:ATmega2560:0x1e9801:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m2561:ATmega2561:0x1e9802:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m128rfa1:ATmega128RFA1:0x1ea701:flash[131072]:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m256rfr2:ATmega256RFR2:0x1ea802:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m128rfr2:ATmega128RFR2:0x1ea702:flash[131072]:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m64rfr2:ATmega64RFR2:0x1ea602:flash[65536]:flash[131072]:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m2564rfr2:ATmega2564RFR2:0x1ea803:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m1284rfr2:ATmega1284RFR2:0x1ea703:flash[131072]:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
m644rfr2:ATmega644RFR2:0x1ea603:flash[65536]:flash[131072]:flash[262144]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
t24:ATtiny24:0x1e910b:efuse[1]:calibration[1]:lock[1]:flash[2048]:eeprom[128]:signature[3]:hfuse[1]:lfuse[1]
t44:ATtiny44:0x1e9207:efuse[1]:calibration[1]:lock[1]:flash[4096]:eeprom[256]:signature[3]:hfuse[1]:lfuse[1]
t84:ATtiny84:0x1e930c:efuse[1]:calibration[1]:lock[1]:flash[8192]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
t43u:ATtiny43u:0x1e920C:efuse[1]:calibration[2]:lock[1]:flash[4096]:eeprom[64]:signature[3]:hfuse[1]:lfuse[1]
m32u4:ATmega32U4:0x1e9587:flash[32768]:calibration[1]:lock[1]:efuse[1]:eeprom[1024]:signature[3]:hfuse[1]:lfuse[1]
usb646:AT90USB646:0x1e9682:flash[65536]:calibration[1]:lock[1]:efuse[1]:eeprom[2048]:signature[3]:hfuse[1]:lfuse[1]
usb647:AT90USB647:0x1e9682:flash[65536]:calibration[1]:lock[1]:efuse[1]:eeprom[2048]:signature[3]:hfuse[1]:lfuse[1]
usb1286:AT90USB1286:0x1e9782:flash[131072]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
usb1287:AT90USB1287:0x1e9782:flash[131072]:calibration[1]:lock[1]:efuse[1]:eeprom[4096]:signature[3]:hfuse[1]:lfuse[1]
usb162:AT90USB162:0x1e9482:flash[16384]:calibration[1]:lock[1]:efuse[1]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
usb82:AT90USB82:0x1e9382:flash[8192]:calibration[1]:lock[1]:efuse[1]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
m32u2:ATmega32U2:0x1e958a:flash[32768]:calibration[1]:lock[1]:efuse[1]:eeprom[1024]:signature[3]:hfuse[1]:lfuse[1]
m16u2:ATmega16U2:0x1e9489:flash[16384]:calibration[1]:lock[1]:efuse[1]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
m8u2:ATmega8U2:0x1e9389:flash[8192]:calibration[1]:lock[1]:efuse[1]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
m325:ATmega325:0x1e9505:flash[32768]:calibration[1]:lock[1]:efuse[1]:eeprom[1024]:signature[3]:hfuse[1]:lfuse[1]
m645:ATmega645:0x1E9605:flash[65536]:calibration[1]:lock[1]:efuse[1]:eeprom[2048]:signature[3]:hfuse[1]:lfuse[1]
m3250:ATmega3250:0x1E9506:flash[32768]:calibration[1]:lock[1]:efuse[1]:eeprom[1024]:signature[3]:hfuse[1]:lfuse[1]
m6450:ATmega6450:0x1E9606:flash[65536]:calibration[1]:lock[1]:efuse[1]:eeprom[2048]:signature[3]:hfuse[1]:lfuse[1]
x16a4u:ATxmega16A4U:0x1e9441:flash[1280]:boot[256]:application[1024]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x16c4:ATxmega16C4:0x1e9544:flash[1280]:boot[256]:application[1024]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x16d4:ATxmega16D4:0x1e9442:flash[1280]:boot[256]:application[1024]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x16a4:ATxmega16A4:0x1e9441:fuse0[1]:flash[1280]:boot[256]:application[1024]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x32a4u:ATxmega32A4U:0x1e9541:flash[2304]:boot[256]:application[2048]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x32c4:ATxmega32C4:0x1e9443:flash[2304]:boot[256]:application[2048]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x32d4:ATxmega32D4:0x1e9542:flash[2304]:boot[256]:application[2048]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x32a4:ATxmega32A4:0x1e9541:fuse0[1]:flash[2304]:boot[256]:application[2048]:apptable[256]:usersig[16]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64a4u:ATxmega64A4U:0x1e9646:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64c3:ATxmega64C3:0x1e9649:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64d3:ATxmega64D3:0x1e964a:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64d4:ATxmega64D4:0x1e9647:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64a1:ATxmega64A1:0x1e964e:fuse0[1]:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64a1u:ATxmega64A1U:0x1e964e:fuse0[1]:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64a3:ATxmega64A3:0x1e9642:fuse0[1]:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64a3u:ATxmega64A3U:0x1e9642:fuse0[1]:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64a4:ATxmega64A4:0x1e9646:fuse0[1]:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64b1:ATxmega64B1:0x1e9652:fuse0[1]:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x64b3:ATxmega64B3:0x1e9651:fuse0[1]:flash[4352]:boot[256]:application[4096]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128c3:ATxmega128C3:0x1e9752:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128d3:ATxmega128D3:0x1e9748:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128d4:ATxmega128D4:0x1e9747:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128a1:ATxmega128A1:0x1e974c:fuse0[1]:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128a1d:ATxmega128A1revD:0x1e9741:fuse0[1]:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128a1u:ATxmega128A1U:0x1e974c:fuse0[1]:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128a3:ATxmega128A3:0x1e9742:fuse0[1]:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128a3u:ATxmega128A3U:0x1e9742:fuse0[1]:flash[8704]:boot[512]:application[8192]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128a4:ATxmega128A4:0x1e9746:flash[8704]:boot[512]:fuse0[1]:application[8192]:apptable[256]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128a4u:ATxmega128A4U:0x1e9746:flash[8704]:boot[512]:application[8192]:apptable[256]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128b1:ATxmega128B1:0x1e974d:flash[8704]:boot[512]:fuse0[1]:application[8192]:apptable[512]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x128b3:ATxmega128B3:0x1e974b:flash[8704]:boot[512]:fuse0[1]:application[8192]:apptable[512]:usersig[16]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x192c3:ATxmega192C3:0x1e9751:flash[12800]:boot[512]:application[12288]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x192d3:ATxmega192D3:0x1e9749:flash[12800]:boot[512]:application[12288]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x192a1:ATxmega192A1:0x1e974e:fuse0[1]:flash[12800]:boot[512]:application[12288]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x192a3:ATxmega192A3:0x1e9744:fuse0[1]:flash[12800]:boot[512]:application[12288]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x192a3u:ATxmega192A3U:0x1e9744:fuse0[1]:flash[12800]:boot[512]:application[12288]:apptable[512]:usersig[32]:eeprom[128]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x256c3:ATxmega256C3:0x1e9846:flash[16896]:boot[512]:application[16384]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x256d3:ATxmega256D3:0x1e9844:flash[16896]:boot[512]:application[16384]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x256a1:ATxmega256A1:0x1e9846:fuse0[1]:flash[16896]:boot[512]:application[16384]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x256a3:ATxmega256A3:0x1e9842:fuse0[1]:flash[16896]:boot[512]:application[16384]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x256a3u:ATxmega256A3U:0x1e9842:fuse0[1]:flash[16896]:boot[512]:application[16384]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x256a3b:ATxmega256A3B:0x1e9843:fuse0[1]:flash[16896]:boot[512]:application[16384]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x256a3bu:ATxmega256A3BU:0x1e9843:fuse0[1]:flash[16896]:boot[512]:application[16384]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x384c3:ATxmega384C3:0x1e9845:flash[25088]:boot[512]:application[24576]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x384d3:ATxmega384D3:0x1e9847:flash[25088]:boot[512]:application[24576]:apptable[512]:usersig[32]:eeprom[256]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x8e5:ATxmega8E5:0x1e9341:flash[640]:boot[128]:application[512]:apptable[128]:usersig[8]:eeprom[32]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x16e5:ATxmega16E5:0x1e9445:flash[1280]:boot[256]:application[1024]:apptable[256]:usersig[8]:eeprom[32]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
x32e5:ATxmega32E5:0x1e954c:flash[2304]:boot[256]:application[2048]:apptable[256]:usersig[8]:eeprom[64]:lock[1]:prodsig[3]:fuse1[1]:fuse2[1]:fuse4[1]:fuse5[1]:signature[3]
uc3a0512:AT32UC3A0512:0xEDC03F:flash[524288]
t1634:ATtiny1634:0x1e9412:flash[16384]:calibration[1]:lock[1]:efuse[1]:eeprom[256]:signature[3]:hfuse[1]:lfuse[1]
t4:ATtiny4:0x1e8f0a:flash[512]:lockbits[1]:fuse[1]:calibration[1]:signature[3]
t5:ATtiny5:0x1e8f09:flash[512]:lockbits[1]:fuse[1]:calibration[1]:signature[3]
t9:ATtiny9:0x1e9008:flash[1024]:lockbits[1]:fuse[1]:calibration[1]:signature[3]
t10:ATtiny10:0x1e9003:flash[1024]:lockbits[1]:fuse[1]:calibration[1]:signature[3]
t20:ATtiny20:0x1e910F:flash[2048]:lockbits[1]:fuse[1]:calibration[1]:signature[3]
t40:ATtiny40:0x1e920E:flash[4096]:lockbits[1]:fuse[1]:calibration[1]:signature[3]
m406:ATMEGA406:0x1e9507:lockbits[1]:flash[40960]:eeprom[512]:signature[3]:hfuse[1]:lfuse[1]
